     31.60 	3 	OFFICIAL
     31.46 	3 	OFFICIAL
     34.03 	3 	OFFICIAL
     25.78 	4 	OFFICIAL
     26.10 	4 	OFFICIAL
     25.99 	4 	OFFICIAL
     26.01 	4 	OFFICIAL
     27.61 	4 	OFFICIAL
     30.09 	4 	OFFICIAL
     27.92 	4 	OFFICIAL
     25.96 	4 	OFFICIAL
     27.53 	4 	OFFICIAL
     29.09 	4 	OFFICIAL
     28.90 	4 	OFFICIAL
     26.68 	4 	OFFICIAL
     27.76 	4 	OFFICIAL
     30.50 	4 	OFFICIAL
     27.74 	4 	OFFICIAL
     25.69 	4 	OFFICIAL
     27.88 	4 	OFFICIAL
     25.97 	4 	OFFICIAL
     30.10 	4 	OFFICIAL
     27.34 	4 	OFFICIAL
     28.89 	4 	OFFICIAL
     28.91 	4 	OFFICIAL
     26.18 	4 	OFFICIAL
     29.85 	4 	OFFICIAL
     27.68 	4 	OFFICIAL
     27.17 	4 	OFFICIAL
     26.08 	4 	OFFICIAL
     27.82 	4 	OFFICIAL
     29.23 	4 	OFFICIAL
     28.96 	4 	OFFICIAL
     26.62 	5 	OFFICIAL
     26.63 	5 	OFFICIAL
     26.62 	5 	OFFICIAL
     26.58 	5 	OFFICIAL
     26.95 	5 	OFFICIAL
     26.48 	5 	OFFICIAL
     26.83 	5 	OFFICIAL
     26.82 	5 	OFFICIAL
     26.59 	5 	OFFICIAL
     26.61 	5 	OFFICIAL
     26.48 	5 	OFFICIAL
     26.74 	5 	OFFICIAL
     26.87 	5 	OFFICIAL
     26.68 	5 	OFFICIAL
     26.70 	5 	OFFICIAL
     26.66 	5 	OFFICIAL
     26.65 	5 	OFFICIAL
     26.72 	5 	OFFICIAL
     26.63 	5 	OFFICIAL
     26.64 	5 	OFFICIAL
     26.70 	5 	OFFICIAL
     26.58 	5 	OFFICIAL
     26.51 	5 	OFFICIAL
     26.71 	5 	OFFICIAL
     26.58 	5 	OFFICIAL
     26.51 	5 	OFFICIAL
     26.68 	5 	OFFICIAL
     26.98 	5 	OFFICIAL
     27.01 	5 	OFFICIAL
     26.64 	5 	OFFICIAL
     24.79 	6 	OFFICIAL
     24.68 	6 	OFFICIAL
     24.59 	6 	OFFICIAL
     24.53 	6 	OFFICIAL
     24.64 	6 	OFFICIAL
     24.84 	6 	OFFICIAL
     24.86 	6 	OFFICIAL
     24.61 	6 	OFFICIAL
     24.82 	6 	OFFICIAL
     24.84 	6 	OFFICIAL
     24.79 	6 	OFFICIAL
     24.93 	6 	OFFICIAL
     24.64 	6 	OFFICIAL
     24.59 	6 	OFFICIAL
     24.75 	6 	OFFICIAL
     24.65 	6 	OFFICIAL
     24.58 	6 	OFFICIAL
     24.76 	6 	OFFICIAL
     24.55 	6 	OFFICIAL
     24.61 	6 	OFFICIAL
     24.74 	6 	OFFICIAL
     24.88 	6 	OFFICIAL
     24.58 	6 	OFFICIAL
     24.71 	6 	OFFICIAL
     24.64 	6 	OFFICIAL
     24.70 	6 	OFFICIAL
     24.56 	6 	OFFICIAL
     24.65 	6 	OFFICIAL
     24.54 	6 	OFFICIAL
     24.73 	6 	OFFICIAL
     23.41 	7 	OFFICIAL
     23.46 	7 	OFFICIAL
     23.59 	7 	OFFICIAL
     23.41 	7 	OFFICIAL
     23.32 	7 	OFFICIAL
     23.24 	7 	OFFICIAL
     23.36 	7 	OFFICIAL
     23.39 	7 	OFFICIAL
     23.34 	7 	OFFICIAL
     23.32 	7 	OFFICIAL
     23.31 	7 	OFFICIAL
     23.31 	7 	OFFICIAL
     23.24 	7 	OFFICIAL
     23.36 	7 	OFFICIAL
     23.39 	7 	OFFICIAL
     23.35 	7 	OFFICIAL
     23.30 	7 	OFFICIAL
     23.44 	7 	OFFICIAL
     23.46 	7 	OFFICIAL
     23.31 	7 	OFFICIAL
     23.40 	7 	OFFICIAL
     23.29 	7 	OFFICIAL
     23.46 	7 	OFFICIAL
     23.42 	7 	OFFICIAL
     23.33 	7 	OFFICIAL
     23.34 	7 	OFFICIAL
     23.27 	7 	OFFICIAL
     23.19 	7 	OFFICIAL
     23.39 	7 	OFFICIAL
     23.31 	7 	OFFICIAL
     22.24 	8 	OFFICIAL
     22.22 	8 	OFFICIAL
     22.09 	8 	OFFICIAL
     22.38 	8 	OFFICIAL
     22.03 	8 	OFFICIAL
     21.90 	8 	OFFICIAL
     22.54 	8 	OFFICIAL
     22.34 	8 	OFFICIAL
     22.00 	8 	OFFICIAL
     22.37 	8 	OFFICIAL
     22.18 	8 	OFFICIAL
     22.50 	8 	OFFICIAL
     21.99 	8 	OFFICIAL
     22.37 	8 	OFFICIAL
     22.45 	8 	OFFICIAL
     22.42 	8 	OFFICIAL
     22.45 	8 	OFFICIAL
     22.27 	8 	OFFICIAL
     22.25 	8 	OFFICIAL
     22.28 	8 	OFFICIAL
     22.55 	8 	OFFICIAL
     22.48 	8 	OFFICIAL
     22.36 	8 	OFFICIAL
     22.18 	8 	OFFICIAL
     22.48 	8 	OFFICIAL
     22.29 	8 	OFFICIAL
     22.38 	8 	OFFICIAL
     22.62 	8 	OFFICIAL
     22.41 	8 	OFFICIAL
     22.41 	8 	OFFICIAL
     81.83 	1 	DASH
     81.98 	1 	DASH
     82.35 	1 	DASH
     82.45 	1 	DASH
     82.06 	1 	DASH
     82.98 	1 	DASH
     81.89 	1 	DASH
     82.54 	1 	DASH
     83.74 	1 	DASH
     81.60 	1 	DASH
     82.62 	1 	DASH
     82.00 	1 	DASH
     82.72 	1 	DASH
     81.23 	1 	DASH
     81.99 	1 	DASH
     82.03 	1 	DASH
     82.30 	1 	DASH
     81.79 	1 	DASH
     81.65 	1 	DASH
     82.75 	1 	DASH
     82.17 	1 	DASH
     82.44 	1 	DASH
     82.04 	1 	DASH
     83.96 	1 	DASH
     81.32 	1 	DASH
     82.73 	1 	DASH
     82.17 	1 	DASH
     82.96 	1 	DASH
     82.25 	1 	DASH
     81.87 	1 	DASH
     44.85 	2 	DASH
     45.24 	2 	DASH
     45.02 	2 	DASH
     44.82 	2 	DASH
     45.32 	2 	DASH
     45.18 	2 	DASH
     44.73 	2 	DASH
     45.04 	2 	DASH
     45.58 	2 	DASH
     44.93 	2 	DASH
     44.69 	2 	DASH
     45.28 	2 	DASH
     44.97 	2 	DASH
     45.05 	2 	DASH
     45.38 	2 	DASH
     44.75 	2 	DASH
     45.39 	2 	DASH
     45.12 	2 	DASH
     44.87 	2 	DASH
     45.33 	2 	DASH
     45.11 	2 	DASH
     44.64 	2 	DASH
     45.35 	2 	DASH
     44.89 	2 	DASH
     44.96 	2 	DASH
     45.11 	2 	DASH
     44.70 	2 	DASH
     45.08 	2 	DASH
     45.24 	2 	DASH
     44.94 	2 	DASH
     37.47 	3 	DASH
     32.50 	3 	DASH
     31.89 	3 	DASH
     36.05 	3 	DASH
     31.85 	3 	DASH
     31.94 	3 	DASH
     37.74 	3 	DASH
     37.75 	3 	DASH
     31.59 	3 	DASH
     36.98 	3 	DASH
     32.46 	3 	DASH
     33.17 	3 	DASH
     33.01 	3 	DASH
     32.81 	3 	DASH
     34.16 	3 	DASH
     37.89 	3 	DASH
     37.22 	3 	DASH
     33.95 	3 	DASH
     36.83 	3 	DASH
     37.84 	3 	DASH
     34.61 	3 	DASH
     31.82 	3 	DASH
     36.43 	3 	DASH
     37.59 	3 	DASH
     37.87 	3 	DASH
     38.22 	3 	DASH
     33.92 	3 	DASH
     37.94 	3 	DASH
     37.17 	3 	DASH
     32.35 	3 	DASH
     25.89 	4 	DASH
     29.98 	4 	DASH
     25.87 	4 	DASH
     25.86 	4 	DASH
     29.48 	4 	DASH
     30.78 	4 	DASH
     27.58 	4 	DASH
     26.75 	4 	DASH
     30.18 	4 	DASH
     29.35 	4 	DASH
     29.71 	4 	DASH
     27.20 	4 	DASH
     25.65 	4 	DASH
     30.39 	4 	DASH
     28.78 	4 	DASH
     26.85 	4 	DASH
     29.39 	4 	DASH
     27.02 	4 	DASH
     29.18 	4 	DASH
     26.34 	4 	DASH
     26.11 	4 	DASH
     27.14 	4 	DASH
     29.05 	4 	DASH
     30.02 	4 	DASH
     29.43 	4 	DASH
     28.56 	4 	DASH
     27.45 	4 	DASH
     26.22 	4 	DASH
     29.60 	4 	DASH
     25.98 	4 	DASH
     26.70 	5 	DASH
     26.80 	5 	DASH
     26.69 	5 	DASH
     26.85 	5 	DASH
     26.92 	5 	DASH
     26.78 	5 	DASH
     26.60 	5 	DASH
     26.65 	5 	DASH
     26.75 	5 	DASH
     26.76 	5 	DASH
     26.67 	5 	DASH
     26.68 	5 	DASH
     26.70 	5 	DASH
     26.65 	5 	DASH
     26.94 	5 	DASH
     26.64 	5 	DASH
     26.69 	5 	DASH
     26.92 	5 	DASH
     26.79 	5 	DASH
     26.80 	5 	DASH
     26.69 	5 	DASH
     26.61 	5 	DASH
     26.58 	5 	DASH
     26.61 	5 	DASH
     26.73 	5 	DASH
     26.80 	5 	DASH
     26.64 	5 	DASH
     26.75 	5 	DASH
     26.57 	5 	DASH
     26.57 	5 	DASH
     24.85 	6 	DASH
     24.75 	6 	DASH
     24.78 	6 	DASH
     24.82 	6 	DASH
     24.88 	6 	DASH
     24.86 	6 	DASH
     24.86 	6 	DASH
     24.87 	6 	DASH
     25.09 	6 	DASH
     24.91 	6 	DASH
     24.82 	6 	DASH
     24.92 	6 	DASH
     24.93 	6 	DASH
     24.90 	6 	DASH
     24.82 	6 	DASH
     24.84 	6 	DASH
     24.89 	6 	DASH
     24.89 	6 	DASH
     24.97 	6 	DASH
     25.02 	6 	DASH
     24.84 	6 	DASH
     25.05 	6 	DASH
     24.98 	6 	DASH
     24.89 	6 	DASH
     25.22 	6 	DASH
     24.93 	6 	DASH
     24.91 	6 	DASH
     24.78 	6 	DASH
     24.98 	6 	DASH
     24.81 	6 	DASH
     23.38 	7 	DASH
     23.29 	7 	DASH
     23.37 	7 	DASH
     23.33 	7 	DASH
     23.36 	7 	DASH
     23.52 	7 	DASH
     23.43 	7 	DASH
     23.48 	7 	DASH
     23.36 	7 	DASH
     23.40 	7 	DASH
     23.56 	7 	DASH
     23.47 	7 	DASH
     23.34 	7 	DASH
     23.30 	7 	DASH
     23.32 	7 	DASH
     23.32 	7 	DASH
     23.49 	7 	DASH
     23.48 	7 	DASH
     23.35 	7 	DASH
     23.52 	7 	DASH
     23.40 	7 	DASH
     23.34 	7 	DASH
     23.51 	7 	DASH
     23.31 	7 	DASH
     23.28 	7 	DASH
     23.35 	7 	DASH
     23.23 	7 	DASH
     23.39 	7 	DASH
     23.40 	7 	DASH
     23.31 	7 	DASH
     22.38 	8 	DASH
     22.73 	8 	DASH
     22.63 	8 	DASH
     22.39 	8 	DASH
     22.46 	8 	DASH
     22.71 	8 	DASH
     22.26 	8 	DASH
     22.52 	8 	DASH
     22.22 	8 	DASH
     22.76 	8 	DASH
     22.21 	8 	DASH
     22.56 	8 	DASH
     22.43 	8 	DASH
     22.56 	8 	DASH
     22.54 	8 	DASH
     23.05 	8 	DASH
     22.37 	8 	DASH
     22.45 	8 	DASH
     22.38 	8 	DASH
     22.63 	8 	DASH
     22.45 	8 	DASH
     22.65 	8 	DASH
     22.53 	8 	DASH
     22.36 	8 	DASH
     22.25 	8 	DASH
     22.47 	8 	DASH
     22.38 	8 	DASH
     22.25 	8 	DASH
     22.50 	8 	DASH
     22.67 	8 	DASH
